Israelis				Israel
also				
regard				
the				
site				
as				
a				
shrine				
because				
,				
according				
to				
them				
,				
Rabbi				Rav_Ashi
Ashi				Rav_Ashi
lived				
there				
in				
the				
5th				
century				
.				
The				
Israeli				Israel
army				
had				
previously				
carried				
out				
operations				
inside				
Lebanese				Lebanon
territory				
in				
the				
same				
border				
region				
on				
August				
11				
.				
Last				
Friday				
,				
an				
Israeli				Israel
bulldozer				
crossed				
the				
wire				
fence				
in				
Wadi				
Marjayoun				
near				
the				
Israeli				Israel
village				
of				
Matla				Matla_River
and				
spread				
sand				
over				
a				
length				
of				
hundreds				
of				
meters				
and				
a				
width				
of				
six				
meters				
in				
order				
to				
expose				
the				
footprints				
of				
people				
crossing				
the				
border				
or				
tire				
prints				
of				
cars				
from				
the				
Lebanese				Lebanon
side				
.				
				
DOCEND				
				
The				
US				United_States
navy	B	navy	http://en.wikipedia.org/wiki/United_States_Navy	
now				
says				
the				
USS	B	USS_Cole	http://en.wikipedia.org/wiki/USS_Cole_(DDG-67)	
Cole	I	USS_Cole	http://en.wikipedia.org/wiki/USS_Cole_(DDG-67)	Cole_(disambiguation)
was				
being				
refueled				
when				
an				
explosion				
ripped				
through				
it				
in				
Yemen	B	Yemen	http://en.wikipedia.org/wiki/Yemen	Yemen
last				
week				
,				
killing				
17				
.				
The				
revised				
accounting				
of				
the				
incident				
was				
given				
in				
a				
navy				
statement				
Friday				
raising				
new				
questions				
about				
how				
the				
small				
boat				
carrying				
the				
explosives				
was				
able				
to				
get				
near				
the				
ship				
and				
set				
off				
the				
blast				
.				
				
DOCEND				
				
Jerusalem	B	Jerusalem	http://en.wikipedia.org/wiki/Jerusalem	Jerusalem
11-15				
(				
AFP	B	AFP	http://en.wikipedia.org/wiki/Agence_France-Presse	
)				
-				
Official				
Israeli				Israel
radio				
reported				
that				
the				
lesser				
security				
cabinet				
which				
met				
this				
evening				
Wednesday				
has				
made				
a				
series				
of				
practical				
decisions				
pointing				
to				
its				
desire				
to				
avoid				
confrontations				
with				
the				
Palestinians				State_of_Palestine
.				
The				
radio				
reported				
``				
senior				
political				
officials				
''				
as				
saying				
at				
the				
close				
of				
the				
security				
cabinet				
's				
meeting				
,				
chaired				
by				
Prime				
Minister				
Ehud				Ehud_Barak
Barak				Ehud_Barak
,				
that				
the				
army				
would				
continue				
with				
the				
procedure				
it				
has				
followed				
over				
the				
past				
days				
and				
that				
there				
would				
be				
no				
escalation				
.				
Military				
officials				
who				
also				
attended				
the				
meeting				
that				
Palestinian				State_of_Palestine
President				
Yasser				Yasser_Arafat
Arafat				Yasser_Arafat
``				
wants				
to				
drag				
Israel				Israel
into				
an				
escalation				
which				
would				
lead				
to				
international				
intervention				
.				
''				
The				
head				
of				
the				
prime				
minister				
's				
office				
,				
Jalaad				
Shir				
,				
had				
previously				
said				
on				
official				
television				
that				
``				
a				
compromise				
must				
be				
found				
between				
a				
studied				
response				
not				
leading				
to				
escalation				
and				
the				
need				
to				
pave				
the				
way				
for				
political				
openness				
,				
on				
the				
condition				
that				
the				
Palestinians				State_of_Palestine
resolutely				
stop				
the				
violence				
and				
incitement				
to				
violence				
.				
''				
Shir				Shir_(disambiguation)
added				
``				
only				
then				
will				
it				
be				
possible				
to				
think				
about				
resuming				
the				
political				
process				
and				
on				
what				
basis				
.				
''				
The				
security				
cabinet				
was				
convened				
to				
a				
session				
with				
the				
aim				
of				
examining				
new				
measures				
to				
deal				
with				
the				
escalation				
in				
attacks				
against				
Israelis				Israel
in				
the				
West				Palestinian_territories
Bank				Palestinian_territories
and				
Gaza				Gaza_Strip
Strip				Gaza_Strip
.				
Last				
week				
,				
Barak				Ehud_Barak
gave				
his				
consent				
,				
for				
the				
first				
time				
since				
the				
Intifada				First_Intifada
began				
,				
to				
elimination				
of				
Hussein				
Abiyat				
the				
military				
leader				
of				
Fatah				Fatah
movement				
led				
by				
Arafat				Yasser_Arafat
killed				
when				
a				
missile				
fired				
from				
a				
combat				
helicopter				
targeted				
his				
car				
.				
Israeli				Israel
security				
forces				
arrested				
15				
Fatah				Fatah
officials				
in				
the				
West	B	West_Bank	http://en.wikipedia.org/wiki/West_Bank	West_Bank
Bank	I	West_Bank	http://en.wikipedia.org/wiki/West_Bank	West_Bank
on				
the				
night				
of				
Tuesday				
to				
Wednesday				
.				
In				
his				
statement				
,				
Barak				Ehud_Barak
praised				
this				
operation				
and				
the				
elimination				
of				
Abiyat				
,				
stressing				
that				
this				
policy				
would				
continue				
.				
He				
said				
``				
the				
long				
arm				
of				
our				
forces				
will				
reach				
those				
who				
attack				
our				
civilians				
and				
soldiers				
.				
''				
				
DOCEND				
				
The				
Palestinian				State_of_Palestine
faction				
headed				
by				
Yasser	B	Yasser_Arafat	http://en.wikipedia.org/wiki/Yasser_Arafat	Yasser_Arafat
Arafat	I	Yasser_Arafat	http://en.wikipedia.org/wiki/Yasser_Arafat	Yasser_Arafat
said				
today				
that				
,				
it				
will				
avenge				
the				
deaths				
of				
four				
of				
its				
members				
who				
were				
killed				
today				
by				
Israeli				Israel
soldiers				
.				
Later				
in				
the				
day				
,				
a				
car				
bombing				
in				
the				
Northern				Northern_(disambiguation)
Israeli				Israel
town				
of				
Hadera				Hadera
,				
killed				
two				
people				
and				
injured				
at				
least				
50				
.				
Israeli				Israel
Prime				
Minister				
Ehud				Ehud_Barak
Barak				Ehud_Barak
said				
he				
would				
retaliate				
.				
Corey	B	Corey_Flintoff	http://en.wikipedia.org/wiki/Corey_Flintoff	Corey_Flintoff
Flintoff	I	Corey_Flintoff	http://en.wikipedia.org/wiki/Corey_Flintoff	Corey_Flintoff
,				
NPR	B	NPR_news	http://en.wikipedia.org/wiki/NPR	NPR
news	I	NPR_news	http://en.wikipedia.org/wiki/NPR	
,				
Washington	B	Washington	http://en.wikipedia.org/wiki/Washington,_D.C.	Washington,_D.C.
.				
				
DOCEND				
				
Gaza	B	Gaza	http://en.wikipedia.org/wiki/Gaza	Gaza
11-15				
(				
AFP	B	AFP	http://en.wikipedia.org/wiki/Agence_France-Presse	
)				
-				
A				
high-level				
Palestinian				State_of_Palestine
source				
said				
today				
Wednesday				
that				
the				
Palestinian				
Superior				
Security				
Council				
led				
by				
President				
Yasser				Yasser_Arafat
Arafat				Yasser_Arafat
issued				
orders				
to				
stop				
shooting				
inside				
area				
``				
A				
''				
under				
Palestinian				State_of_Palestine
control				
.				
The				
source				
said				
that				
``				
the				
Palestinian				
Superior				
Security				
Council				
led				
by				
President				
Yasser				Yasser_Arafat
Arafat				Yasser_Arafat
issued				
orders				
to				
stop				
unknown				
armed				
persons				
from				
shooting				
inside				
zone				
``				
A				
''				
under				
complete				
Palestinian				State_of_Palestine
control				
and				
between				
buildings				
and				
civilians				
in				
the				
Palestinian				Palestinian_territories
Territories				Palestinian_territories
.				
''				
The				
Palestinian				State_of_Palestine
decision				
comes				
a				
few				
hours				
before				
discussions				
between				
Israeli				Israel
Prime				
Minister				
Ehud				Ehud_Barak
Barak				Ehud_Barak
and				
his				
top				
security				
advisors				
to				
explore				
the				
measures				
to				
be				
taken				
against				
Palestinians				State_of_Palestine
after				
four				
Israeli				Israel
soldiers				
were				
shot				
in				
Palestinian				State_of_Palestine
areas				
last				
Monday				
.				
				
DOCEND				
				
Jerusalem	B	Jerusalem	http://en.wikipedia.org/wiki/Jerusalem	Jerusalem
7-15				
(				
AFP	B	AFP	http://en.wikipedia.org/wiki/Agence_France-Presse	
)				
-				
A				
high				
level				
Israeli				Israel
army				
official				
has				
said				
today				
Saturday				
that				
Israel				Israel
believes				
Iran	B	Iran	http://en.wikipedia.org/wiki/Iran	Iran
is				
set				
to				
begin				
acquiring				
nuclear				
capability				
for				
military				
purposes				
from				
2005				
and				
will				
be				
in				
a				
position				
to				
equip				
missiles				
with				
nuclear				
warheads				
,				
capable				
of				
reaching				
Israel				Israel
,				
within				
ten				
years				
.				
The				
official				
,				
who				
wished				
to				
remain				
anonymous				
,				
told				
journalists				
:				
``				
Iran				Iran
will				
start				
accumulating				
nuclear				
capability				
for				
military				
purposes				
from				
2005				
and				
will				
be				
in				
a				
position				
,				
within				
the				
space				
of				
10				
years				
,				
to				
produce				
nuclear				
warheads				
that				
can				
be				
fitted				
to				
missiles				
capable				
of				
striking				
Israel				Israel
.				
''				
The				
official				
made				
these				
statements				
after				
Tehran				Tehran
announced				
today				
Saturday				
that				
it				
had				
``				
successfully				
''				
completed				
a				
new				
test				
on				
the				
Shahab				Shahab-3
3				Shahab-3
ground-ground				
missile				
with				
a				
range				
of				
1300				
kilometers				
.				
The				
official				
further				
said				
:				
``				
Iran				Iran
is				
not				
capable				
of				
developing				
a				
nuclear				
program				
without				
Moscow	B	Moscow	http://en.wikipedia.org/wiki/Moscow	Moscow
's				
help				
.				
''				
He				
said				
that				
according				
to				
information				
obtained				
by				
Israel				Israel
,				
tests				
on				
the				
Shahab				Shahab-3
3				Shahab-3
ground-ground				
missile				
were				
in				
fact				
``				
successful				
and				
reached				
their				
maximum				
range				
of				
1300				
kilometers				
which				
allows				
them				
to				
reach				
strategic				
centers				
in				
Israel				Israel
.				
''				
The				
official				
said				
that				
the				
design				
of				
the				
Shahab				Shahab-3
missile				
is				
based				
on				
a				
North				North_Korea
Korean				North_Korea
missile				
called				
Nodong				Rodong-1
,				
itself				
developed				
from				
the				
Soviet				Soviet_Union
Scud				Scud
missile				
.				
The				
official				
also				
stressed				
that				
Iran				Iran
regards				
the				
``				
destruction				
of				
Israel				Israel
as				
legitimate				
,				
''				
saying				
that				
``				
Tehran				Tehran
is				
embroiled				
in				
strategic				
terrorist				
activities				
targeting				
Israel				Israel
,				
especially				
alongside				
Palestinian				State_of_Palestine
and				
Lebanese				Lebanon
organizations				
.				
''				
The				
official				
further				
considered				
that				
``				
the				
Shahab				Shahab-3
missile				
will				
not				
come				
into				
operation				
for				
two				
years				
and				
that				
an				
improved				
range				
of				
2000				
kilometers				
would				
only				
be				
achieved				
after				
this				
period				
.				
''				
Israel				Israel
's				
Deputy				
Defense				
Minister				
,				
Ephraim				Efraim_Sneh
Sneh				Efraim_Sneh
,				
said				
today				
Saturday				
that				
Israel				Israel
would				
``				
know				
how				
to				
find				
a				
suitable				
response				
''				
to				
the				
Iranian				
Shahab				
3				
ground-ground				
missile				
with				
a				
1300				
kilometer				
range				
.				
Sneh				Efraim_Sneh
said				
on				
army				
radio				
that				
``				
Israel				Israel
will				
prepare				
itself				
to				
find				
a				
suitable				
response				
to				
this				
threat				
,				
''				
without				
giving				
any				
further				
details				
.				
The				
Iranian				Iran
army				
announced				
today				
Saturday				
that				
it				
had				
``				
successfully				
''				
completed				
a				
new				
test				
on				
Shahab				Shahab-3
3				Shahab-3
ground-ground				
missiles				
.				
An				
official				
at				
the				
Iranian				Iran
Ministry	B	Ministry_of_Defense	http://en.wikipedia.org/wiki/Ministry_of_Defense_and_Armed_Forces_Logistics_(Iran)	Ministry_of_Defense_(Israel)
of	I	Ministry_of_Defense	http://en.wikipedia.org/wiki/Ministry_of_Defense_and_Armed_Forces_Logistics_(Iran)	Ministry_of_Defense_(Israel)
Defense	I	Ministry_of_Defense	http://en.wikipedia.org/wiki/Ministry_of_Defense_and_Armed_Forces_Logistics_(Iran)	Ministry_of_Defense_(Israel)
told				
Tehran				
Radio				
that				
the				
``				
Shahab				Shahab-3
3				Shahab-3
defense				
missile				
was				
tested				
a				
second				
time				
to				
ensure				
it				
conforms				
to				
international				
standards				
.				
''				
In				
July				
1998				
,				
the				
first				
test				
on				
this				
missile				
was				
announced				
.				
It				
is				
capable				
of				
reaching				
the				
majority				
of				
countries				
in				
the				
region				
,				
including				
Israel				Israel
.				
				
DOCEND				
				
Beirut	B	Beirut	http://en.wikipedia.org/wiki/Beirut	Beirut
10-15				
(				
AFP	B	AFP	http://en.wikipedia.org/wiki/Agence_France-Presse	
)				
-				
The				
Saudi				
Soccer				
Federation				
sacked				
the				
team				
's				
Czech				Czech_Republic
coach				
Milan				
Machala				
from				
his				
post				
today				
Sunday				
and				
appointed				
his				
assistant				
,				
Nasser				
Jawhar				
,				
in				
his				
place				
.				
The				
title-holding				
Saudi				Saudi_Arabia
team				
suffered				
a				
bitter				
defeat				
(				
1-4				
)				
against				
its				
Japanese				Japan
counterpart				
in				
its				
first				
match				
in				
the				
championship				
yesterday				
Saturday				
.				
The				
Youth				
and				
Sports				
Bureau				
in				
Saudi				Saudi_Arabia
Arabia				Saudi_Arabia
released				
a				
statement				
saying				
:				
``				
Prince				
Sultan				
Ben				
Fahd				
,				
president				
of				
the				
Youth				
and				
Sports				
Bureau				
and				
president				
of				
the				
Saudi				
Soccer				
Federation				
,				
has				
issued				
a				
decision				
by				
order				
of				
which				
Czech				Czech_Republic
coach				
Machala				Machala
has				
been				
discharged				
and				
Nasser				
Jawhar				
has				
been				
placed				
in				
charge				
of				
training				
the				
team				
during				
the				
championship				
.				
''				
He				
carried				
on				
:				
``				
This				
decision				
is				
the				
result				
of				
the				
Saudi				
Federation				
ensuring				
the				
best				
technical				
conditions				
for				
the				
team				
in				
order				
to				
reflect				
the				
true				
level				
of				
Saudi				Saudi_Arabia
soccer				
.				
''				
In				
a				
telephone				
call				
with				
Agence				Agence_France-Presse
France				Agence_France-Presse
Presse				Agence_France-Presse
at				
his				
hotel				
,				
Machala				Machala
refused				
to				
give				
his				
opinion				
regarding				
the				
decision				
