its				
findings				
.				
It				
said				
Botha				P._W._Botha
had				
ordered				
the				
1987				
bombing				
of				
the				
African	B	African_National_Congress	http://en.wikipedia.org/wiki/African_National_Congress	African_National_Congress
National	I	African_National_Congress	http://en.wikipedia.org/wiki/African_National_Congress	African_National_Congress
Congress	I	African_National_Congress	http://en.wikipedia.org/wiki/African_National_Congress	African_National_Congress
'				
London				London
headquarters				
and				
the				
1988				
bombing				
of				
a				
Johannesburg	B	Johannesburg	http://en.wikipedia.org/wiki/Johannesburg	Johannesburg
building				
housing				
an				
anti-apartheid				
group				
.				
				
				
When				
Botha				P._W._Botha
was				
head				
of				
state				
in				
the				
1980s				
,				
thousands				
of				
people				
were				
detained				
without				
trial				
.				
Many				
were				
tortured				
and				
others				
killed				
.				
				
				
The				
commission				
can				
grant				
amnesty	B	amnesty	http://en.wikipedia.org/wiki/Amnesty	
to				
those				
who				
fully				
confess				
to				
politically				
motivated				
abuses				
committed				
during				
apartheid				
.				
Botha				P._W._Botha
has				
said				
he				
has				
nothing				
to				
confess				
and				
has				
not				
sought				
amnesty				
.				
				
				
Earlier				
this				
year				
,				
Botha				P._W._Botha
was				
convicted				
of				
contempt	B	contempt_of_court	http://en.wikipedia.org/wiki/Contempt_of_court	
of	I	contempt_of_court	http://en.wikipedia.org/wiki/Contempt_of_court	
court	I	contempt_of_court	http://en.wikipedia.org/wiki/Contempt_of_court	
for				
refusing				
to				
testify				
before				
the				
commission				
.				
He				
was				
handed				
a				
suspended				
one-year				
jail				
sentence				
and				
a				
10,000				
rand	B	rand	http://en.wikipedia.org/wiki/South_African_rand	
(				
dlrs				
5,700				
)				
fine				
.				
He				
has				
appealed				
the				
decision				
.				
				
				
(				
sapa-aos				
)				
				
				
DOCEND				
				
Iranian				Iran
POW				Prisoner_of_war
negotiator				
holds				
talks				
with				
Iraqi				Iraq
ministers				
				
				
The				
head				
of				
Iran	B	Iran	http://en.wikipedia.org/wiki/Iran	Iran
's				
prisoner	B	prisoner_of_war	http://en.wikipedia.org/wiki/Prisoner_of_war	
of	I	prisoner_of_war	http://en.wikipedia.org/wiki/Prisoner_of_war	
war	I	prisoner_of_war	http://en.wikipedia.org/wiki/Prisoner_of_war	
commission				
met				
with				
two				
Iraqi	B	Iraqi_Cabinet_ministers	http://en.wikipedia.org/wiki/Cabinet_of_Iraq	Iraq
Cabinet	I	Iraqi_Cabinet_ministers	http://en.wikipedia.org/wiki/Cabinet_of_Iraq	
ministers	I	Iraqi_Cabinet_ministers	http://en.wikipedia.org/wiki/Cabinet_of_Iraq	
Saturday				
in				
a				
bid				
to				
glean				
information				
about				
thousands				
of				
Iranian				Iran
POWs				
allegedly				
in				
Iraq				Iraq
,				
the				
official				
Iraqi	B	Iraqi_News_Agency	http://en.wikipedia.org/wiki/National_Iraqi_News_Agency	National_Iraqi_News_Agency
News	I	Iraqi_News_Agency	http://en.wikipedia.org/wiki/National_Iraqi_News_Agency	National_Iraqi_News_Agency
Agency	I	Iraqi_News_Agency	http://en.wikipedia.org/wiki/National_Iraqi_News_Agency	National_Iraqi_News_Agency
reported				
.				
				
				
Iraqi				Iraq
Foreign				
Minister				
Mohammed	B	Mohammed_Saeed_al-Sahhaf	http://en.wikipedia.org/wiki/Muhammad_Saeed_al-Sahhaf	Muhammad_Saeed_al-Sahhaf
Saeed	I	Mohammed_Saeed_al-Sahhaf	http://en.wikipedia.org/wiki/Muhammad_Saeed_al-Sahhaf	Muhammad_Saeed_al-Sahhaf
al-Sahhaf	I	Mohammed_Saeed_al-Sahhaf	http://en.wikipedia.org/wiki/Muhammad_Saeed_al-Sahhaf	Muhammad_Saeed_al-Sahhaf
told				
Abdullah				
al-Najafi				
that				
the				
two				
states				
needed				
to				
``				
speed				
up				
the				
closure				
of				
what				
remains				
from				
the				
