director	B	director	http://en.wikipedia.org/wiki/Director
of	O
the	O
Manchester	B	Manchester_Centre_for_Mesoscience_and_Nanotechnology	http://en.wikipedia.org/wiki/Manchester_centre_for_mesoscience_and_nanotechnology
Centre	I	Manchester_Centre_for_Mesoscience_and_Nanotechnology	http://en.wikipedia.org/wiki/Manchester_centre_for_mesoscience_and_nanotechnology
for	I	Manchester_Centre_for_Mesoscience_and_Nanotechnology	http://en.wikipedia.org/wiki/Manchester_centre_for_mesoscience_and_nanotechnology
Mesoscience	I	Manchester_Centre_for_Mesoscience_and_Nanotechnology	http://en.wikipedia.org/wiki/Manchester_centre_for_mesoscience_and_nanotechnology
and	I	Manchester_Centre_for_Mesoscience_and_Nanotechnology	http://en.wikipedia.org/wiki/Manchester_centre_for_mesoscience_and_nanotechnology
Nanotechnology	I	Manchester_Centre_for_Mesoscience_and_Nanotechnology	http://en.wikipedia.org/wiki/Manchester_centre_for_mesoscience_and_nanotechnology
in	O
2002	O
.	O

DOCSTART	sentence-96
Gordimer	B	Gordimer	http://en.wikipedia.org/wiki/Gordimer
studied	O
for	O
a	O
year	O
at	O
the	O
University	B	University_of_the_Witwatersrand	http://en.wikipedia.org/wiki/University_of_the_witwatersrand
of	I	University_of_the_Witwatersrand	http://en.wikipedia.org/wiki/University_of_the_witwatersrand
the	I	University_of_the_Witwatersrand	http://en.wikipedia.org/wiki/University_of_the_witwatersrand
Witwatersrand	I	University_of_the_Witwatersrand	http://en.wikipedia.org/wiki/University_of_the_witwatersrand
,	O
where	O
she	B	she	http://en.wikipedia.org/wiki/She
mixed	O
for	O
the	O
first	O
time	O
with	O
fellow	B	fellow	http://en.wikipedia.org/wiki/Fellow
professionals	O
across	O
the	O
colour	O
bar	O
.	O

DOCSTART	sentence-33
Prelog	B	Prelog	http://en.wikipedia.org/wiki/Prelog
attended	O
elementary	B	elementary_school	http://en.wikipedia.org/wiki/Elementary_school
school	I	elementary_school	http://en.wikipedia.org/wiki/Elementary_school
in	O
Sarajevo	B	Sarajevo	http://en.wikipedia.org/wiki/Sarajevo
,	O
but	O
in	O
1915	O
,	O
moved	O
to	O
Zagreb	B	Zagreb	http://en.wikipedia.org/wiki/Zagreb
where	O
he	B	he	http://en.wikipedia.org/wiki/He
graduated	O
from	O
elementary	B	elementary_school	http://en.wikipedia.org/wiki/Elementary_school
school	I	elementary_school	http://en.wikipedia.org/wiki/Elementary_school
.	O
At	O
first	O
,	O
Prelog	B	Prelog	http://en.wikipedia.org/wiki/Prelog
attended	O
gymnasium	B	gymnasium	http://en.wikipedia.org/wiki/Gymnasium
in	O
Zagreb	B	Zagreb	http://en.wikipedia.org/wiki/Zagreb
,	O
but	O
soon	O
afterwards	O
,	O
his	B	his	http://en.wikipedia.org/wiki/His
father	B	father	http://en.wikipedia.org/wiki/Father
got	O
a	O
job	O
in	O
Osijek	B	Osijek	http://en.wikipedia.org/wiki/Osijek
.	O

DOCSTART	sentence-13
Strict	O
rules	O
against	O
nepotism	O
prevented	O
Johns	B	Johns_Hopkins_University	http://en.wikipedia.org/wiki/Johns_hopkins_university
Hopkins	I	Johns_Hopkins_University	http://en.wikipedia.org/wiki/Johns_hopkins_university
University	I	Johns_Hopkins_University	http://en.wikipedia.org/wiki/Johns_hopkins_university
from	O
taking	O
Goeppert	B	Goeppert_Mayer	http://en.wikipedia.org/wiki/Goeppert_mayer
Mayer	I	Goeppert_Mayer	http://en.wikipedia.org/wiki/Goeppert_mayer
on	O
as	O
a	O
faculty	B	faculty_member	http://en.wikipedia.org/wiki/Faculty_member
member	I	faculty_member	http://en.wikipedia.org/wiki/Faculty_member
,	O
but	O
she	B	she	http://en.wikipedia.org/wiki/She
was	O
given	O
a	O
job	O
as	O
an	O
assistant	B	assistant	http://en.wikipedia.org/wiki/Assistant
and	O
published	O
a	O
landmark	O
paper	O
on	O
double	O
beta	O
decay	O
in	O
1935	O
.	O

DOCSTART	sentence-68
Appointed	O
Professor	B	Professor	http://en.wikipedia.org/wiki/Professor
at	O
the	O
University	B	University_of_Rome	http://en.wikipedia.org/wiki/University_of_rome
of	I	University_of_Rome	http://en.wikipedia.org/wiki/University_of_rome
Rome	I	University_of_Rome	http://en.wikipedia.org/wiki/University_of_rome
,	O
man	B	man	http://en.wikipedia.org/wiki/Man
'	O
s	O
seminars	O
there	O
included	O
Harlequin	B	Harlequin	http://en.wikipedia.org/wiki/Harlequin
and	O
the	O
commedia	B	commedia_dell'arte	http://en.wikipedia.org/wiki/Commedia_dell'arte
dell	I	commedia_dell'arte	http://en.wikipedia.org/wiki/Commedia_dell'arte
'	I	commedia_dell'arte	http://en.wikipedia.org/wiki/Commedia_dell'arte
arte	I	commedia_dell'arte	http://en.wikipedia.org/wiki/Commedia_dell'arte
.	O

DOCSTART	sentence-43
Born	O
on	O
22	O
April	O
1909	O
at	O
Turin	B	Turin	http://en.wikipedia.org/wiki/Turin
Rita	B	Rita_Levi-Montalcini	http://en.wikipedia.org/wiki/Rita_levi-montalcini
Levi	I	Rita_Levi-Montalcini	http://en.wikipedia.org/wiki/Rita_levi-montalcini
-	I	Rita_Levi-Montalcini	http://en.wikipedia.org/wiki/Rita_levi-montalcini
Montalcini	I	Rita_Levi-Montalcini	http://en.wikipedia.org/wiki/Rita_levi-montalcini
were	O
the	O
youngest	O
of	O
four	O
children	O
.	O
Her	B	Her	http://en.wikipedia.org/wiki/Her
parents	O
were	O
Adele	B	Adele_Montalcini	http://en.wikipedia.org/wiki/Adele_montalcini
Montalcini	I	Adele_Montalcini	http://en.wikipedia.org/wiki/Adele_montalcini
,	O
a	O
painter	B	painter	http://en.wikipedia.org/wiki/Painter
,	O
and	O
Adamo	B	Adamo_Levi	http://en.wikipedia.org/wiki/Adamo_levi
Levi	I	Adamo_Levi	http://en.wikipedia.org/wiki/Adamo_levi
,	O
an	O
electrical	B	electrical_engineer	http://en.wikipedia.org/wiki/Electrical_engineer
engineer	I	electrical_engineer	http://en.wikipedia.org/wiki/Electrical_engineer
and	O
mathematician	B	mathematician	http://en.wikipedia.org/wiki/Mathematician
.	O

DOCSTART	sentence-24
Neruda	B	Neruda	http://en.wikipedia.org/wiki/Neruda
derived	O
his	B	his	http://en.wikipedia.org/wiki/His
pen	O
name	O
from	O
the	O
Czech	B	Czech	http://en.wikipedia.org/wiki/Czech
poet	B	poet	http://en.wikipedia.org/wiki/Poet
Jan	B	Jan_Neruda	http://en.wikipedia.org/wiki/Jan_neruda
Neruda	I	Jan_Neruda	http://en.wikipedia.org/wiki/Jan_neruda
and	O
became	O
known	O
as	O
a	O
poet	B	poet	http://en.wikipedia.org/wiki/Poet
when	O
he	B	he	http://en.wikipedia.org/wiki/He
was	O
10	O
years	O
old	O
.	O

DOCSTART	sentence-34
After	O
World	O
War	O
II	O
broke	O
out	O
,	O
in	O
1941	O
Prelog	B	Prelog	http://en.wikipedia.org/wiki/Prelog
was	O
invited	O
in	O
Germany	B	Germany	http://en.wikipedia.org/wiki/Germany
by	O
Richard	B	Richard_Kuhn	http://en.wikipedia.org/wiki/Richard_kuhn
Kuhn	I	Richard_Kuhn	http://en.wikipedia.org/wiki/Richard_kuhn
as	O
lecturer	B	lecturer	http://en.wikipedia.org/wiki/Lecturer
,	O
and	O
shortly	O
afterwards	O
,	O
Lavoslav	B	Lavoslav_Ružička	http://en.wikipedia.org/wiki/Lavoslav_ružička
Ružička	I	Lavoslav_Ružička	http://en.wikipedia.org/wiki/Lavoslav_ružička
,	O
invited	O
Prelog	B	Prelog	http://en.wikipedia.org/wiki/Prelog
to	O
visit	O
him	B	him	http://en.wikipedia.org/wiki/Him
on	O
his	B	his	http://en.wikipedia.org/wiki/His
way	O
to	O
Germany	B	Germany	http://en.wikipedia.org/wiki/Germany
.	O

DOCSTART	sentence-28
Thomas	B	Thomas_Eliot	http://en.wikipedia.org/wiki/Thomas_eliot
Eliot	I	Thomas_Eliot	http://en.wikipedia.org/wiki/Thomas_eliot
was	O
invited	O
to	O
study	O
at	O
the	O
Institute	B	Institute_for_Advanced_Study	http://en.wikipedia.org/wiki/Institute_for_advanced_study
for	I	Institute_for_Advanced_Study	http://en.wikipedia.org/wiki/Institute_for_advanced_study
Advanced	I	Institute_for_Advanced_Study	http://en.wikipedia.org/wiki/Institute_for_advanced_study
Study	I	Institute_for_Advanced_Study	http://en.wikipedia.org/wiki/Institute_for_advanced_study
by	O
Director	B	Director	http://en.wikipedia.org/wiki/Director
Frank	B	Frank_Aydelotte	http://en.wikipedia.org/wiki/Frank_aydelotte
Aydelotte	I	Frank_Aydelotte	http://en.wikipedia.org/wiki/Frank_aydelotte
.	O
Eliot	B	Eliot	http://en.wikipedia.org/wiki/Eliot
was	O
born	O
into	O
the	O
Eliot	B	Eliot_family	http://en.wikipedia.org/wiki/Eliot_family
family	I	Eliot_family	http://en.wikipedia.org/wiki/Eliot_family
,	O
a	O
Boston	B	Boston_Brahmin_family	http://en.wikipedia.org/wiki/Boston_brahmin_family
Brahmin	I	Boston_Brahmin_family	http://en.wikipedia.org/wiki/Boston_brahmin_family
family	I	Boston_Brahmin_family	http://en.wikipedia.org/wiki/Boston_brahmin_family
with	O
roots	O
in	O
England	B	England	http://en.wikipedia.org/wiki/England
and	O
New	B	New_England	http://en.wikipedia.org/wiki/New_england
England	I	New_England	http://en.wikipedia.org/wiki/New_england
.	O

DOCSTART	sentence-36
In	O
1950	O
James	B	James_Tobin	http://en.wikipedia.org/wiki/James_tobin
Tobin	I	James_Tobin	http://en.wikipedia.org/wiki/James_tobin
moved	O
to	O
Yale	B	Yale_University	http://en.wikipedia.org/wiki/Yale_university
University	I	Yale_University	http://en.wikipedia.org/wiki/Yale_university
,	O
where	O
he	B	he	http://en.wikipedia.org/wiki/He
remained	O
for	O
the	O
rest	O
of	O
his	B	his	http://en.wikipedia.org/wiki/His
career	O
.	O
James	B	James_Tobin	http://en.wikipedia.org/wiki/James_tobin
Tobin	I	James_Tobin	http://en.wikipedia.org/wiki/James_tobin
joined	O
the	O
Cowles	B	Cowles_Foundation	http://en.wikipedia.org/wiki/Cowles_foundation
Foundation	I	Cowles_Foundation	http://en.wikipedia.org/wiki/Cowles_foundation
,	O
which	O
moved	O
to	O
Yale	B	Yale	http://en.wikipedia.org/wiki/Yale
in	O
1955	O
,	O
also	O
serving	O
as	O
its	O
president	B	president	http://en.wikipedia.org/wiki/President
between	O
1955	O
–	O
1961	O
and	O
1964	O
-	O
1965	O
.	O

DOCSTART	sentence-93
In	O
1949	O
Toni	B	Toni_Morrison	http://en.wikipedia.org/wiki/Toni_morrison
Morrison	I	Toni_Morrison	http://en.wikipedia.org/wiki/Toni_morrison
went	O
to	O
Howard	B	Howard_University	http://en.wikipedia.org/wiki/Howard_university
University	I	Howard_University	http://en.wikipedia.org/wiki/Howard_university
graduating	O
in	O
1953	O
with	O
a	O
B	O
.	O
A	O
.	O
in	O
English	O
;	O
she	B	she	http://en.wikipedia.org/wiki/She
went	O
on	O
to	O
earn	O
a	O
Master	O
of	O
Arts	O
from	O
Cornell	B	Cornell_University	http://en.wikipedia.org/wiki/Cornell_university
University	I	Cornell_University	http://en.wikipedia.org/wiki/Cornell_university
in	O
1955	O
.	O

DOCSTART	sentence-20
Beckett	B	Beckett	http://en.wikipedia.org/wiki/Beckett
studied	O
French	O
,	O
Italian	O
,	O
and	O
English	O
at	O
Trinity	B	Trinity_College	http://en.wikipedia.org/wiki/Trinity_college
College	I	Trinity_College	http://en.wikipedia.org/wiki/Trinity_college
,	O
Dublin	B	Dublin	http://en.wikipedia.org/wiki/Dublin
from	O
1923	O
to	O
1927	O
.	O
Beckett	B	Beckett	http://en.wikipedia.org/wiki/Beckett
graduated	O
with	O
a	O
BA	O
and	O
,	O
after	O
teaching	O
briefly	O
at	O
Campbell	B	Campbell_College	http://en.wikipedia.org/wiki/Campbell_college
College	I	Campbell_College	http://en.wikipedia.org/wiki/Campbell_college
in	O
Belfast	B	Belfast	http://en.wikipedia.org/wiki/Belfast
,	O
took	O
up	O
the	O
post	O
of	O
lecteur	B	lecteur	http://en.wikipedia.org/wiki/Lecteur
d	O
'	O
anglais	O
in	O
the	O
École	B	École_Normale_Supérieure	http://en.wikipedia.org/wiki/École_normale_supérieure
Normale	I	École_Normale_Supérieure	http://en.wikipedia.org/wiki/École_normale_supérieure
Supérieure	I	École_Normale_Supérieure	http://en.wikipedia.org/wiki/École_normale_supérieure
in	O
Paris	B	Paris	http://en.wikipedia.org/wiki/Paris
.	O

DOCSTART	sentence-2
After	O
graduating	O
from	O
Magdalene	B	Magdalene_College	http://en.wikipedia.org/wiki/Magdalene_college
College	I	Magdalene_College	http://en.wikipedia.org/wiki/Magdalene_college
in	O
1921	O
,	O
Blackett	B	Blackett	http://en.wikipedia.org/wiki/Blackett
spent	O
ten	O
years	O
working	O
at	O
the	O
Cavendish	B	Cavendish_Laboratory	http://en.wikipedia.org/wiki/Cavendish_laboratory
Laboratory	I	Cavendish_Laboratory	http://en.wikipedia.org/wiki/Cavendish_laboratory
as	O
an	O
experimental	O
physicist	B	physicist	http://en.wikipedia.org/wiki/Physicist
with	O
Professor	B	Professor	http://en.wikipedia.org/wiki/Professor
Rutherford	B	Rutherford	http://en.wikipedia.org/wiki/Rutherford
and	O
in	O
1923	O
became	O
a	O
fellow	B	fellow	http://en.wikipedia.org/wiki/Fellow
of	O
King	B	King's_College	http://en.wikipedia.org/wiki/King's_college
'	I	King's_College	http://en.wikipedia.org/wiki/King's_college
s	I	King's_College	http://en.wikipedia.org/wiki/King's_college
College	I	King's_College	http://en.wikipedia.org/wiki/King's_college
,	O
Cambridge	B	Cambridge	http://en.wikipedia.org/wiki/Cambridge
,	O
a	O
position	O
he	O
he	B	he	http://en.wikipedia.org/wiki/He
until	O
1933	O
.	O

DOCSTART	sentence-42
Rita	B	Rita_Levi-Montalcini	http://en.wikipedia.org/wiki/Rita_levi-montalcini
Levi	I	Rita_Levi-Montalcini	http://en.wikipedia.org/wiki/Rita_levi-montalcini
-	I	Rita_Levi-Montalcini	http://en.wikipedia.org/wiki/Rita_levi-montalcini
Montalcini	I	Rita_Levi-Montalcini	http://en.wikipedia.org/wiki/Rita_levi-montalcini
had	O
been	O
the	O
oldest	O
living	O
Nobel	B	Nobel_laureate	http://en.wikipedia.org/wiki/Nobel_laureate
laureate	I	Nobel_laureate	http://en.wikipedia.org/wiki/Nobel_laureate
and	O
was	O
the	O
first	O
ever	O
to	O
reach	O
a	O
100th	O
birthday	O
.	O
On	O
22	O
April	O
2009	O
,	O
Rita	B	Rita_Levi-Montalcini	http://en.wikipedia.org/wiki/Rita_levi-montalcini
Levi	I	Rita_Levi-Montalcini	http://en.wikipedia.org/wiki/Rita_levi-montalcini
-	I	Rita_Levi-Montalcini	http://en.wikipedia.org/wiki/Rita_levi-montalcini
Montalcini	I	Rita_Levi-Montalcini	http://en.wikipedia.org/wiki/Rita_levi-montalcini
was	O
feted	O
with	O
a	O
100th	O
birthday	O
party	O
at	O
Rome	B	Rome's_city_hall	http://en.wikipedia.org/wiki/Rome's_city_hall
'	I	Rome's_city_hall	http://en.wikipedia.org/wiki/Rome's_city_hall
s	I	Rome's_city_hall	http://en.wikipedia.org/wiki/Rome's_city_hall
city	I	Rome's_city_hall	http://en.wikipedia.org/wiki/Rome's_city_hall
hall	I	Rome's_city_hall	http://en.wikipedia.org/wiki/Rome's_city_hall
.	O

DOCSTART	sentence-47
She	B	She	http://en.wikipedia.org/wiki/She
was	O
appointed	O
as	O
Senator	B	Senator_for_Life	http://en.wikipedia.org/wiki/Senator_for_life
for	I	Senator_for_Life	http://en.wikipedia.org/wiki/Senator_for_life
Life	I	Senator_for_Life	http://en.wikipedia.org/wiki/Senator_for_life
in	O
Italy	B	Italy	http://en.wikipedia.org/wiki/Italy
by	O
the	O
President	B	President	http://en.wikipedia.org/wiki/President
Carlo	B	Carlo_Azeglio_Ciampi	http://en.wikipedia.org/wiki/Carlo_azeglio_ciampi
Azeglio	I	Carlo_Azeglio_Ciampi	http://en.wikipedia.org/wiki/Carlo_azeglio_ciampi
Ciampi	I	Carlo_Azeglio_Ciampi	http://en.wikipedia.org/wiki/Carlo_azeglio_ciampi
.	O

DOCSTART	sentence-52
In	O
2009	O
,	O
Wiesel	B	Wiesel	http://en.wikipedia.org/wiki/Wiesel
criticized	O
the	O
Vatican	B	Vatican	http://en.wikipedia.org/wiki/Vatican
for	O
lifting	O
the	O
excommunication	O
of	O
controversial	O
bishop	B	bishop	http://en.wikipedia.org/wiki/Bishop
Richard	B	Richard_Williamson	http://en.wikipedia.org/wiki/Richard_williamson
Williamson	I	Richard_Williamson	http://en.wikipedia.org/wiki/Richard_williamson
,	O
a	O
member	B	member	http://en.wikipedia.org/wiki/Member
of	O
the	O
Society	B	Society_of_Saint_Pius_X	http://en.wikipedia.org/wiki/Society_of_saint_pius_x
of	I	Society_of_Saint_Pius_X	http://en.wikipedia.org/wiki/Society_of_saint_pius_x
Saint	I	Society_of_Saint_Pius_X	http://en.wikipedia.org/wiki/Society_of_saint_pius_x
Pius	I	Society_of_Saint_Pius_X	http://en.wikipedia.org/wiki/Society_of_saint_pius_x
X	I	Society_of_Saint_Pius_X	http://en.wikipedia.org/wiki/Society_of_saint_pius_x
.	O

DOCSTART	sentence-32
Dulbecco	B	Dulbecco	http://en.wikipedia.org/wiki/Dulbecco
was	O
born	O
in	O
Catanzaro	B	Catanzaro	http://en.wikipedia.org/wiki/Catanzaro
(	O
Southern	B	Southern_Italy	http://en.wikipedia.org/wiki/Southern_italy
Italy	I	Southern_Italy	http://en.wikipedia.org/wiki/Southern_italy
)	O
,	O
but	O
spent	O
his	B	his	http://en.wikipedia.org/wiki/His
childhood	O
and	O
grew	O
up	O
in	O
Liguria	B	Liguria	http://en.wikipedia.org/wiki/Liguria
,	O
in	O
the	O
coastal	O
city	O
Imperia	B	Imperia	http://en.wikipedia.org/wiki/Imperia
.	O
Dulbecco	B	Dulbecco	http://en.wikipedia.org/wiki/Dulbecco
graduated	O
from	O
high	B	high_school	http://en.wikipedia.org/wiki/High_school
school	I	high_school	http://en.wikipedia.org/wiki/High_school
at	O
16	O
,	O
then	O
moved	O
to	O
the	O
University	B	University_of_Turin	http://en.wikipedia.org/wiki/University_of_turin
of	I	University_of_Turin	http://en.wikipedia.org/wiki/University_of_turin
Turin	I	University_of_Turin	http://en.wikipedia.org/wiki/University_of_turin
.	O

DOCSTART	sentence-72
A	O
man	B	man	http://en.wikipedia.org/wiki/Man
from	O
Japan	B	Japan	http://en.wikipedia.org/wiki/Japan
received	O
his	O
bachelor	O
'	O
s	O
degree	O
from	O
Kyoto	B	Kyoto_University	http://en.wikipedia.org/wiki/Kyoto_university
University	I	Kyoto_University	http://en.wikipedia.org/wiki/Kyoto_university
in	O
1963	O
.	O
Such	O
a	O
man	B	man	http://en.wikipedia.org/wiki/Man
did	O
post	O
-	O
doctoral	O
work	O
at	O
the	O
Salk	B	Salk_Institute	http://en.wikipedia.org/wiki/Salk_institute
Institute	I	Salk_Institute	http://en.wikipedia.org/wiki/Salk_institute
in	O
San	B	San_Diego	http://en.wikipedia.org/wiki/San_diego
Diego	I	San_Diego	http://en.wikipedia.org/wiki/San_diego
in	O
the	O
laboratory	O
of	O
Renato	B	Renato_Dulbecco	http://en.wikipedia.org/wiki/Renato_dulbecco
Dulbecco	I	Renato_Dulbecco	http://en.wikipedia.org/wiki/Renato_dulbecco
,	O
then	O
worked	O
at	O
the	O
Basel	B	Basel_Institute_for_Immunology	http://en.wikipedia.org/wiki/Basel_institute_for_immunology
Institute	I	Basel_Institute_for_Immunology	http://en.wikipedia.org/wiki/Basel_institute_for_immunology
for	I	Basel_Institute_for_Immunology	http://en.wikipedia.org/wiki/Basel_institute_for_immunology
Immunology	I	Basel_Institute_for_Immunology	http://en.wikipedia.org/wiki/Basel_institute_for_immunology
in	O
Basel	B	Basel	http://en.wikipedia.org/wiki/Basel
,	O
Switzerland	O
.	O

DOCSTART	sentence-15
The	O
woman	B	woman	http://en.wikipedia.org/wiki/Woman
was	O
awarded	O
the	O
Nobel	O
Prize	O
in	O
Physics	O
in	O
1963	O
,	O
which	O
she	B	she	http://en.wikipedia.org/wiki/She
shared	O
with	O
J	B	J._Hans_D._Jensen	http://en.wikipedia.org/wiki/J._hans_d._jensen
.	I	J._Hans_D._Jensen	http://en.wikipedia.org/wiki/J._hans_d._jensen
Hans	I	J._Hans_D._Jensen	http://en.wikipedia.org/wiki/J._hans_d._jensen
D	I	J._Hans_D._Jensen	http://en.wikipedia.org/wiki/J._hans_d._jensen
.	I	J._Hans_D._Jensen	http://en.wikipedia.org/wiki/J._hans_d._jensen
Jensen	I	J._Hans_D._Jensen	http://en.wikipedia.org/wiki/J._hans_d._jensen
and	O
Eugene	B	Eugene_Wigner	http://en.wikipedia.org/wiki/Eugene_wigner
Wigner	I	Eugene_Wigner	http://en.wikipedia.org/wiki/Eugene_wigner
.	O

DOCSTART	sentence-30
After	O
working	O
as	O
a	O
assistant	B	assistant	http://en.wikipedia.org/wiki/Assistant
at	O
Harvard	B	Harvard	http://en.wikipedia.org/wiki/Harvard
from	O
1909	O
to	O
1910	O
,	O
Eliot	B	Eliot	http://en.wikipedia.org/wiki/Eliot
moved	O
to	O
Paris	B	Paris	http://en.wikipedia.org/wiki/Paris
,	O
where	O
from	O
1910	O
to	O
1911	O
,	O
he	B	he	http://en.wikipedia.org/wiki/He
studied	O
philosophy	O
at	O
the	O
Sorbonne	B	Sorbonne	http://en.wikipedia.org/wiki/Sorbonne
.	O
Eliot	B	Eliot	http://en.wikipedia.org/wiki/Eliot
attended	O
lectures	O
by	O
Henri	B	Henri_Bergson	http://en.wikipedia.org/wiki/Henri_bergson
Bergson	I	Henri_Bergson	http://en.wikipedia.org/wiki/Henri_bergson
and	O
read	O
poetry	O
with	O
Alain	B	Alain-Fournier	http://en.wikipedia.org/wiki/Alain-fournier
-	I	Alain-Fournier	http://en.wikipedia.org/wiki/Alain-fournier
Fournier	I	Alain-Fournier	http://en.wikipedia.org/wiki/Alain-fournier
.	O

DOCSTART	sentence-46
In	O
September	O
1946	O
,	O
Levi	B	Levi-Montalcini	http://en.wikipedia.org/wiki/Levi-montalcini
-	I	Levi-Montalcini	http://en.wikipedia.org/wiki/Levi-montalcini
Montalcini	I	Levi-Montalcini	http://en.wikipedia.org/wiki/Levi-montalcini
accepted	O
an	O
invitation	O
to	O
Washington	B	Washington_University	http://en.wikipedia.org/wiki/Washington_university
University	I	Washington_University	http://en.wikipedia.org/wiki/Washington_university
in	O
St	B	St._Louis	http://en.wikipedia.org/wiki/St._louis
.	I	St._Louis	http://en.wikipedia.org/wiki/St._louis
Louis	I	St._Louis	http://en.wikipedia.org/wiki/St._louis
,	O
under	O
the	O
supervision	O
of	O
Professor	B	Professor	http://en.wikipedia.org/wiki/Professor
Viktor	B	Viktor_Hamburger	http://en.wikipedia.org/wiki/Viktor_hamburger
Hamburger	I	Viktor_Hamburger	http://en.wikipedia.org/wiki/Viktor_hamburger
.	O
Although	O
the	O
initial	O
invitation	O
was	O
for	O
one	O
semester	O
,	O
after	O
she	B	she	http://en.wikipedia.org/wiki/She
repeated	O
the	O
exciting	O
results	O
from	O
her	B	her	http://en.wikipedia.org/wiki/Her
home	O
laboratory	O
,	O
Hamburger	B	Hamburger	http://en.wikipedia.org/wiki/Hamburger
offered	O
her	B	her	http://en.wikipedia.org/wiki/Her
a	O
research	B	research_associate	http://en.wikipedia.org/wiki/Research_associate
associate	I	research_associate	http://en.wikipedia.org/wiki/Research_associate
position	O
.	O

DOCSTART	sentence-63
In	O
1946	O
a	O
woman	B	woman	http://en.wikipedia.org/wiki/Woman
from	O
Ghana	B	Ghana	http://en.wikipedia.org/wiki/Ghana
working	O
at	O
RCA	B	RCA	http://en.wikipedia.org/wiki/Rca
sent	O
